"result.gene","result.weight","result.symbol","result.alias","result.annotation"
"LOC_Os03g45619",0.0158989563896,"--","None","cytochrome P450, putative, expressed"
"LOC_Os11g38010",0.0157388668615,"--","None","targeting protein for Xklp2, putative, expressed"
"LOC_Os06g21250",0.0156284704256,"--","None","glycine rich protein family protein, putative, expressed"
"LOC_Os04g46780",0.0153773127413,"--","None","MSP domain containing protein, expressed"
"LOC_Os06g30950",0.0145942207809,"--","None","transporter-related, putative, expressed"
"LOC_Os01g01650",0.014557288166,"--","None","isoflavone reductase homolog IRL, putative, expressed"
"LOC_Os01g25500",0.014402056108,"--","None","sterol carrier protein-2, putative, expressed"
"LOC_Os01g18240",0.0137109794107,"MYB61|OsMYB61","None","MYB family transcription factor, putative, expressed"
"LOC_Os01g65210",0.0137083031231,"--","None","proton-dependent oligopeptide transport, putative, expressed"
"LOC_Os05g06720",0.0136335432348,"DARX1","None","GDSL-like lipase/acylhydrolase, putative, expressed"
"LOC_Os05g10210",0.0130641612213,"--","None","HAD superfamily phosphatase, putative, expressed"
"LOC_Os11g42220",0.0125923390323,"--","None","laccase precursor protein, putative, expressed"
"LOC_Os05g09740",0.0120954025066,"--","None","HAD superfamily phosphatase, putative, expressed"
"LOC_Os08g39870",0.0118767371374,"--","None","Os8bglu28 - beta-glucosidase homologue, similar to Os4bglu12 exoglucanase, expressed"
"LOC_Os05g09704",0.0117076173546,"--","None","HAD superfamily phosphatase, putative, expressed"
"LOC_Os12g34524",0.0116397460037,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os09g03939",0.0115929550981,"--","None","white-brown complex homolog protein 11, putative, expressed"
"LOC_Os06g17390",0.011197304769,"--","None","auxin-independent growth promoter protein, putative, expressed"
"LOC_Os05g38230",0.0111148314626,"--","None","oxidoreductase, aldo/keto reductase family protein, putative, expressed"
"LOC_Os01g22640",0.0109181253084,"--","None","GDSL-like lipase/acylhydrolase, putative, expressed"
"LOC_Os02g20560",0.0108955898284,"--","None","fasciclin domain containing protein, expressed"
"LOC_Os11g03440",0.0108309950303,"--","None","myb-like DNA-binding domain containing protein, putative, expressed"
"LOC_Os03g56380",0.0106511516582,"--","None","methyltransferase, putative, expressed"
"LOC_Os01g65690",0.0105851046462,"--","None","4,5-DOPA dioxygenase extradiol, putative, expressed"
"LOC_Os05g48270",0.010494190878,"--","None","auxin-responsive protein, putative, expressed"
"LOC_Os06g06250",0.0104779555103,"--","None","GDSL-like lipase/acylhydrolase, putative, expressed"
"LOC_Os05g32500",0.0104491756875,"--","None","expressed protein"
"LOC_Os05g09724",0.0104154290061,"--","None","HAD superfamily phosphatase, putative, expressed"
"LOC_Os06g03640",0.0103495947925,"--","None","BAG domain containing protein, expressed"
"LOC_Os03g61620",0.0103108284497,"--","None","expressed protein"
"LOC_Os09g13650",0.0102408558753,"--","None","microtubule-associated protein, putative, expressed"
"LOC_Os05g50800",0.0101093708289,"--","None","expressed protein"
"LOC_Os03g22010",0.0100080268358,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os04g46130",0.00998521096807,"--","None","plastocyanin-like domain containing protein, putative, expressed"
"LOC_Os09g37050",0.00961052983685,"--","None","RING-H2 finger protein ATL2B, putative, expressed"
"LOC_Os01g33160",0.00959400894884,"--","None","stress responsive A/B Barrel domain containing protein, expressed"
"LOC_Os01g59819",0.00958464024435,"--","None","Os1bglu2 - beta-glucosidase homologue, similar to G. max isohydroxyurate hydrolase, expressed"
"LOC_Os04g58130",0.00955493060814,"OsKTN80b|OsWD40-111","None","katanin p80 WD40 repeat-containing subunit B1 homolog 1, putative, expressed"
"LOC_Os08g31030",0.00948750433943,"--","None","HOTHEAD precursor, putative, expressed"
"LOC_Os09g36350",0.00940348911111,"--","None","endoglucanase, putative, expressed"
"LOC_Os11g30560",0.00920116263629,"OsHSD1|LGF1","None","dehydrogenase/reductase, putative, expressed"
"LOC_Os05g43860",0.00918539649878,"--","None","expressed protein"
"LOC_Os11g26340",0.00904886323551,"--","None","RALFL24 - Rapid ALkalinization Factor RALF family protein precursor, expressed"
"LOC_Os06g42800",0.00894826484859,"--","None","STRUBBELIG-RECEPTOR FAMILY 8 precursor, putative, expressed"
"LOC_Os04g39840",0.00881838960606,"Os4BGlu10","None","Os4bglu10 - beta-glucosidase homologue, similar to Os4Bglu12 exoglucanase/beta-glucosidase, expressed"
"LOC_Os11g42500",0.0087030193442,"--","None","dirigent, putative, expressed"
"LOC_Os06g34120",0.0085100939515,"--","None","GDSL-like lipase/acylhydrolase, putative, expressed"
"LOC_Os08g43270",0.00850102827067,"--","None","BAG domain-containing protein, putative, expressed"
"LOC_Os04g53760",0.00846726407394,"--","None","kinesin motor domain containing protein, putative, expressed"
"LOC_Os03g64320",0.0084440685021,"--","None","expressed protein"
"LOC_Os01g51840",0.00840113408058,"--","None","IQ calmodulin-binding motif family protein, putative, expressed"
"LOC_Os03g52070",0.00826914514054,"--","None","OsSCP20 - Putative Serine Carboxypeptidase homologue, expressed"
"LOC_Os07g44090",0.00826865235869,"--","None","myb-related protein Hv33, putative, expressed"
"LOC_Os08g16260",0.00821380476584,"--","None","cytochrome P450 protein, putative, expressed"
"LOC_Os11g04660",0.0081271655845,"--","None","strictosidine synthase, putative, expressed"
"LOC_Os07g10770",0.00812642415592,"OsCesA8","None","CESA8 - cellulose synthase, expressed"
"LOC_Os09g39410",0.00811633689644,"--","None","male sterility protein, putative, expressed"
"LOC_Os10g05990",0.00802162719586,"--","None","POEI14 - Pollen Ole e I allergen and extensin family protein precursor, expressed"
"LOC_Os12g03150",0.00791199948254,"OsMYB60","None","myb-like DNA-binding domain containing protein, putative, expressed"
"LOC_Os12g41600",0.00775877229654,"--","None","OsSAUR57 - Auxin-responsive SAUR gene family member, expressed"
"LOC_Os02g47880",0.00765713279246,"--","None","tetratricopeptide repeat domain containing protein, expressed"
"LOC_Os11g30810",0.0076475877894,"--","None","sulfotransferase domain containing protein, expressed"
"LOC_Os12g22284",0.0076356627127,"--","None","white-brown complex homolog protein 11, putative, expressed"
"LOC_Os02g08530",0.00759695254471,"--","None","protein kinase family protein, putative, expressed"
"LOC_Os03g02240",0.00756709810104,"--","None","AT-GTL1, putative, expressed"
"LOC_Os01g41730",0.00740874873283,"--","None","serine/threonine-protein kinase, putative, expressed"
"LOC_Os01g72290",0.00738381032887,"--","None","expressed protein"
"LOC_Os10g36060",0.00731370035682,"--","None","protein transport protein-related, putative, expressed"
"LOC_Os05g32110",0.00729184584055,"OsBC1L4","None","COBRA, putative, expressed"
"LOC_Os03g14030",0.00723225082539,"--","None","thaumatin, putative, expressed"
"LOC_Os02g54060",0.00719386856161,"--","None","chaperonin, putative, expressed"
"LOC_Os06g19530",0.00715826875069,"--","None","oxidoreductase, short chain dehydrogenase/reductase family, putative, expressed"
"LOC_Os06g43620",0.00702807574403,"--","None","haemolysin-III, putative, expressed"
"LOC_Os03g13460",0.00700421986072,"--","None","microtubule associated protein, putative, expressed"
"LOC_Os03g63540",0.00698623312864,"--","None","lysine-rich arabinogalactan protein 19 precursor, putative, expressed"
"LOC_Os01g54620",0.00690867380266,"OsCesA4|Bc7|bc11","None","CESA4 - cellulose synthase, expressed"
"LOC_Os07g24190",0.00669885111604,"--","None","CESA3 - cellulose synthase, expressed"
"LOC_Os08g40420",0.00663873549711,"--","None","ternary complex factor MIP1, putative, expressed"
"LOC_Os05g08370",0.0065199004117,"--","None","CESA1 - cellulose synthase, expressed"
"LOC_Os03g64170",0.00649893044259,"--","None","GDSL-like lipase/acylhydrolase, putative, expressed"
