"result.gene","result.weight","result.symbol","result.alias","result.annotation"
"LOC_Os05g19030",0.00179454642973,"--","None","expressed protein"
"LOC_Os11g07600",0.00178262422037,"--","None","ABC-2 type transporter domain containing protein, expressed"
"LOC_Os04g58160",0.00169542215921,"--","None","fiber protein Fb34, putative, expressed"
"LOC_Os04g35890",0.0016865259756,"--","None","TKL_IRAK_CR4L.3 - The CR4L subfamily has homology with Crinkly4, expressed"
"LOC_Os05g33320",0.00165282759743,"--","None","expressed protein"
"LOC_Os09g23780",0.00158166821261,"--","None","expressed protein"
"LOC_Os01g65680",0.00158125547518,"--","None","4,5-DOPA dioxygenase extradiol, putative, expressed"
"LOC_Os03g16060",0.0015687872794,"--","None","expressed protein"
"LOC_Os03g07120",0.0015572839429,"--","None","expressed protein"
"LOC_Os05g48330",0.00153351451988,"--","None","aspartyl protease family protein, putative, expressed"
"LOC_Os10g23090",0.00148515023577,"--","None","homeobox associated leucine zipper, putative, expressed"
"LOC_Os09g07460",0.0014594834061,"--","None","kelch repeat protein, putative, expressed"
"LOC_Os07g46380",0.00143352672576,"--","None","glycosyltransferase, putative, expressed"
"LOC_Os02g57480",0.0014196084236,"--","None","transferase family protein, putative, expressed"
"LOC_Os10g39450",0.00141133649282,"--","None","RING-H2 finger protein, putative, expressed"
"LOC_Os03g48180",0.00139211566345,"OsNPF2.4","None","peptide transporter PTR2, putative, expressed"
"LOC_Os04g28990",0.00138964440962,"--","None","dehydrogenase, putative, expressed"
"LOC_Os01g19170",0.0013868734666,"--","None","polygalacturonase, putative, expressed"
"LOC_Os04g55670",0.00135721719624,"--","None","glycosyltransferase family 43 protein, putative, expressed"
"LOC_Os01g70180",0.00134272188533,"--","None","exostosin family domain containing protein, expressed"
"LOC_Os11g33030",0.00133360838027,"--","None","retrotransposon protein, putative, unclassified, expressed"
"LOC_Os03g12250",0.00132805831375,"--","None","atypical receptor-like kinase MARK, putative, expressed"
"LOC_Os04g01160",0.00131603047061,"SOR1","None","zinc finger family protein, putative, expressed"
"LOC_Os03g05570",0.00128121934816,"--","None","RING-H2 finger protein ATL3F, putative, expressed"
"LOC_Os11g31090",0.00124731177123,"--","None","transferase family protein, putative, expressed"
"LOC_Os01g09590",0.00122581885744,"--","None","myb-like DNA-binding domain containing protein, putative, expressed"
"LOC_Os03g48430",0.00119338418777,"--","None","1-aminocyclopropane-1-carboxylate oxidase homolog 4, putative, expressed"
"LOC_Os08g06320",0.00117765782467,"--","None","DNA binding protein, putative, expressed"
"LOC_Os07g32010",0.00117500333574,"--","None","UDP-glucoronosyl and UDP-glucosyl transferase domain containing protein, expressed"
"LOC_Os05g09620",0.00117402943228,"--","None","SCC3, putative, expressed"
"LOC_Os03g58110",0.00116950782729,"--","None","uncharacterized protein At4g06744 precursor, putative, expressed"
"LOC_Os02g48860",0.00116928486176,"--","None","aspartic proteinase nepenthesin-2 precursor, putative, expressed"
"LOC_Os01g09850",0.00112810864149,"OsIDD2","None","ZOS1-04 - C2H2 zinc finger protein, expressed"
"LOC_Os06g13080",0.00111157056135,"--","None","spotted leaf 11, putative, expressed"
"LOC_Os05g42190",0.00111095248637,"--","None","NADPH-dependent FMN reductase domain containing protein, expressed"
"LOC_Os03g08960",0.00110771717274,"--","None","homeobox associated leucine zipper, putative, expressed"
"LOC_Os08g37060",0.00108912894023,"--","None","gibberellin receptor GID1L2, putative, expressed"
"LOC_Os03g57460",0.00108899466465,"--","None","fasciclin domain containing protein, expressed"
"LOC_Os10g38880",0.00108420643678,"--","None","DUF623 domain containing protein, expressed"
"LOC_Os09g21380",0.00107056185137,"--","None","expressed protein"
"LOC_Os02g48870",0.00106524438226,"--","None","aspartic proteinase nepenthesin-2 precursor, putative, expressed"
"LOC_Os01g60860",0.00106483368251,"OsPUB3","None","spotted leaf 11, putative, expressed"
"LOC_Os02g44940",0.00105605151007,"--","None","RALFL8 - Rapid ALkalinization Factor RALF family protein precursor, expressed"
"LOC_Os04g42310",0.0010477807837,"--","None","B4-BTB3 - Bric-a-Brac, Tramtrack, Broad Complex BTB domain with B4 subfamily conserved sequence, expressed"
"LOC_Os02g05744",0.00104111933352,"--","None","endoglucanase, putative, expressed"
"LOC_Os04g50030",0.00103717516921,"--","None","DNA binding protein, putative, expressed"
"LOC_Os08g07970",0.0010353884101,"--","None","transcription factor, putative, expressed"
"LOC_Os02g04250",0.00102743451492,"--","None","glycosyltransferase, putative, expressed"
"LOC_Os03g43650",0.00102582346204,"--","None","uncharacterized protein At4g06744 precursor, putative, expressed"
"LOC_Os05g04584",0.00102131359846,"--","None","transferase family protein, putative, expressed"
"LOC_Os05g49810",0.00101338307206,"--","None","armadillo/beta-catenin-like repeat containing protein, expressed"
"LOC_Os10g33990",0.00101233304404,"--","None","DUF584 domain containing protein, putative, expressed"
"LOC_Os08g41290",0.00101133473159,"--","None","AIR12, putative, expressed"
"LOC_Os07g09010",0.00100720010026,"--","None","nodulin, putative, expressed"
"LOC_Os12g40419",0.00100186590378,"--","None","protein kinase domain containing protein, expressed"
"LOC_Os09g25460",0.000993000032357,"--","None","transferase family protein, putative, expressed"
"LOC_Os03g22600",0.000979119804792,"WIN1","None","BTBN6 - Bric-a-Brac, Tramtrack, Broad Complex BTB domain with non-phototropic hypocotyl 3 NPH3 and coiled-coil domains, expressed"
"LOC_Os04g37740",0.000977838520882,"--","None","zinc finger, C3HC4 type domain containing protein, expressed"
"LOC_Os05g32380",0.000971452917902,"--","None","phospholipase, putative, expressed"
"LOC_Os08g32520",0.000963228656132,"--","None","expressed protein"
"LOC_Os06g35630",0.000957415586098,"--","None","reticuline oxidase-like protein precursor, putative, expressed"
"LOC_Os05g08640",0.000957407846835,"--","None","transferase family protein, putative, expressed"
"LOC_Os02g25020",0.000957044459288,"--","None","DNA binding protein, putative, expressed"
"LOC_Os05g51780",0.000955412356013,"--","None","zinc finger, C3HC4 type domain containing protein, expressed"
"LOC_Os01g13930",0.00095243902481,"--","None","expressed protein"
"LOC_Os03g51240",0.000932932747771,"--","None","glycosyl hydrolases family 17, putative, expressed"
