"result.gene","result.weight","result.symbol","result.alias","result.annotation"
"LOC_Os03g58540",0.00250236124525,"TSV3","None","spo0B-associated GTP-binding protein, putative, expressed"
"LOC_Os01g32730",0.00247907219043,"--","None","tetratricopeptide repeat containing protein, putative, expressed"
"LOC_Os01g43120",0.00246675246607,"--","None","DEAD/DEAH box helicase, putative, expressed"
"LOC_Os03g31150",0.00243016803356,"OsAL1","None","expressed protein"
"LOC_Os10g10244",0.00241976806668,"--","None","alanyl-tRNA synthetase, putative, expressed"
"LOC_Os07g18720",0.00241438961417,"--","None","tetratricopeptide repeat containing protein, putative, expressed"
"LOC_Os04g58780",0.00234839008374,"WSL5|OsPPR4","None","pentatricopeptide repeat protein, putative, expressed"
"LOC_Os07g47820",0.00234038201365,"--","None","acyl-CoA dehydrogenase family member 10, putative, expressed"
"LOC_Os11g05556",0.00231688867312,"--","None","signal recognition particle 54 kDa protein, putative, expressed"
"LOC_Os04g42470",0.00231326714737,"--","None","regulatory subunit, putative, expressed"
"LOC_Os01g25600",0.00230800096001,"--","None","tetratricopeptide repeat domain containing protein, expressed"
"LOC_Os11g34210",0.00229935191608,"OsGatB","None","aspartyl/glutamyl-tRNA amidotransferase subunit B, putative, expressed"
"LOC_Os11g32260",0.00227264975159,"--","None","lysosomal alpha-mannosidase precursor, putative, expressed"
"LOC_Os02g15660",0.0022196855498,"--","None","tetratricopeptide repeat, putative, expressed"
"LOC_Os12g24170",0.00221389725444,"--","None","beta-galactosidase precursor, putative, expressed"
"LOC_Os06g01400",0.00221174525056,"RA1","None","glycyl-tRNA synthetase 2, chloroplast/mitochondrial precursor, putative, expressed"
"LOC_Os03g11120",0.00220853571279,"--","None","methionyl-tRNA synthetase, putative, expressed"
"LOC_Os01g03020",0.00220715914021,"--","None","tRNA synthetase class I, putative, expressed"
"LOC_Os06g37180",0.00214331495613,"--","None","ATP synthase, putative, expressed"
"LOC_Os09g24530",0.00210549791312,"--","None","ribulose-1,5 bisphosphate carboxylase/oxygenase large subunit N-methyltransferase, chloroplast precursor, putative, expressed"
"LOC_Os05g05480",0.00209923126611,"--","None","OsDegp6 - Putative Deg protease homologue, expressed"
"LOC_Os11g38020",0.00206302398529,"--","None","GTPase of unknown function domain containing protein, putative, expressed"
"LOC_Os04g50110",0.00206016117012,"--","None","RNA recognition motif containing protein, putative, expressed"
"LOC_Os07g23990",0.00205544683858,"--","None","tetratricopeptide repeat domain containing protein, putative, expressed"
"LOC_Os11g37990",0.0020429364171,"--","None","chloroplastic group IIA intron splicing facilitator CRS1, chloroplast precursor, putative, expressed"
"LOC_Os02g51830",0.00199496681532,"--","None","tRNA synthetase class II core domain containing protein, expressed"
"LOC_Os01g12220",0.00197570452183,"--","None","uncharacterized protein family UPF0016 domain containing protein, expressed"
"LOC_Os02g50560",0.00197404121706,"--","None","DSHCT domain containing protein, expressed"
"LOC_Os12g29550",0.00195580406985,"--","None","expressed protein"
"LOC_Os04g53490",0.0019534483715,"--","None","OsCHL  Chloroplastic lipocalin, expressed"
"LOC_Os08g29370",0.00194895097563,"--","None","peptidyl-prolyl cis-trans isomerase, chloroplast precursor, putative, expressed"
"LOC_Os08g41990",0.00193624248803,"--","None","aminotransferase, putative, expressed"
"LOC_Os07g30200",0.00190378972166,"--","None","tRNA synthetases class II domain containing protein, expressed"
"LOC_Os10g42700",0.00188725966083,"--","None","CS domain containing protein, putative, expressed"
"LOC_Os01g31110",0.00188288258727,"OsCAF1","None","CRS2-associated factor 1, chloroplast precursor, putative, expressed"
"LOC_Os09g10760",0.00188011955178,"--","None","RNA recognition motif containing protein, putative, expressed"
"LOC_Os02g55630",0.001852069599,"--","None","COBW domain containing protein, putative, expressed"
"LOC_Os07g07060",0.00183689612005,"--","None","prolyl-tRNA synthetase, putative, expressed"
"LOC_Os07g25680",0.00183508912828,"SLES","None","protein kinase domain containing protein, expressed"
"LOC_Os07g33110",0.00182270953831,"OsCDPK2|OsCPK2","None","CAMK_CAMK_like.33 - CAMK includes calcium/calmodulin depedent protein kinases, expressed"
"LOC_Os01g69120",0.00178478621078,"--","None","uncharacterized RNA methyltransferase pc1998, putative, expressed"
"LOC_Os07g36470",0.00177993935134,"--","None","vacuolar ATP synthase subunit H, putative, expressed"
"LOC_Os02g53770",0.00175318288346,"--","None","tRNA synthetase class I, putative, expressed"
"LOC_Os01g14810",0.00172789504988,"--","None","5-nucleotidase domain-containing protein, putative, expressed"
"LOC_Os08g15500",0.00172238589318,"--","None","expressed protein"
"LOC_Os01g54020",0.00170739282557,"--","None","tRNA synthetase, putative, expressed"
"LOC_Os11g41910",0.00170360415588,"--","None","GTP-binding protein, putative, expressed"
"LOC_Os01g32350",0.001696815423,"OsClpP3","None","OsClp2 - Putative Clp protease homologue, expressed"
"LOC_Os02g38240",0.00168275417106,"--","None","rhodanese family protein, putative, expressed"
"LOC_Os01g08510",0.00167332404465,"--","None","MAR-binding filament-like protein 1, putative, expressed"
"LOC_Os03g49220",0.00166836739149,"--","None","adenylosuccinate synthetase, chloroplast precursor, putative, expressed"
"LOC_Os01g04900",0.00165591702501,"--","None","peptidase M50 family protein, putative, expressed"
"LOC_Os11g33330",0.00164222365622,"--","None","peptidase, M24 family protein, putative, expressed"
"LOC_Os04g52100",0.00163880540388,"--","None","peptidase, M24 family protein, putative, expressed"
"LOC_Os03g02640",0.00163026322658,"--","None","methylthioribose kinase, putative, expressed"
"LOC_Os06g45370",0.00162909570169,"--","None","fructose-1,6-bisphosphatase, putative, expressed"
"LOC_Os06g36840",0.00162199664326,"--","None","cysteine synthase, putative, expressed"
"LOC_Os02g57670",0.00160737385691,"--","None","ribosomal L9, putative, expressed"
"LOC_Os01g58470",0.00160534909704,"--","None","expressed protein"
"LOC_Os01g37870",0.00159547530421,"WSL","None","PPR repeat domain containing protein, putative, expressed"
"LOC_Os02g47360",0.00159070281028,"OSOTP51","None","PPR repeat domain containing protein, putative, expressed"
