"result.gene","result.weight","result.symbol","result.alias","result.annotation"
"LOC_Os02g33010",0.0060113188162,"--","None","expressed protein"
"LOC_Os02g10350",0.00589602207465,"--","None","MLO domain containing protein, putative, expressed"
"LOC_Os02g57160",0.00586733934111,"--","None","ELMO/CED-12 family protein, putative, expressed"
"LOC_Os01g05800",0.0058359673595,"--","None","inner membrane protein, putative, expressed"
"LOC_Os03g62510",0.00581700041216,"--","None","amine oxidase, flavin-containing, domain containing protein, expressed"
"LOC_Os05g47560",0.00580056991863,"Stn7","None","serine/threonine-protein kinase SNT7, chloroplast precursor, putative, expressed"
"LOC_Os02g38020",0.00577854186064,"OsPHT2;1","None","inorganic phosphate transporter 2-1, chloroplast precursor, putative, expressed"
"LOC_Os06g43800",0.00576696542484,"--","None","methyltransferase domain containing protein, putative, expressed"
"LOC_Os04g49350",0.00572183657408,"--","None","PPR repeat domain containing protein, putative, expressed"
"LOC_Os12g07190",0.00572059307256,"OsCBSCBSPB4","None","CBS domain-containing protein, putative, expressed"
"LOC_Os09g39390",0.00571728052084,"--","None","oxidoreductase, aldo/keto reductase family protein, putative, expressed"
"LOC_Os07g09040",0.00567411946516,"--","None","peptidyl-prolyl cis-trans isomerase, FKBP-type, putative, expressed"
"LOC_Os05g49380",0.00565393888877,"--","None","OsDegp9 - Putative Deg protease homologue, expressed"
"LOC_Os02g18450",0.00564085953456,"--","None","GTP-binding protein typA/bipA, putative, expressed"
"LOC_Os05g42280",0.00562291774176,"--","None","expressed protein"
"LOC_Os01g69050",0.00561950786543,"--","None","lysine ketoglutarate reductase trans-splicing related 1, putative, expressed"
"LOC_Os01g07090",0.00559299130787,"Pbcp","None","5-azacytidine resistance protein azr1, putative, expressed"
"LOC_Os11g10990",0.00558974770971,"--","None","heat shock protein DnaJ, putative, expressed"
"LOC_Os12g19530",0.0055695208455,"--","None","ATP-binding region, ATPase-like domain-containing protein, putative, expressed"
"LOC_Os11g42490",0.00556816588264,"--","None","retrotransposon protein, putative, unclassified, expressed"
"LOC_Os08g06530",0.00552142403924,"--","None","rubredoxin family protein, putative, expressed"
"LOC_Os06g05390",0.00537203213691,"--","None","expressed protein"
"LOC_Os04g54790",0.00536477713718,"--","None","ELMO/CED-12 family protein, putative, expressed"
"LOC_Os02g36570",0.00536297380557,"OsABC1-2","None","ABC1 family domain containing protein, putative, expressed"
"LOC_Os12g44310",0.00533921726771,"OsCCD1","None","carotenoid cleavage dioxygenase, putative, expressed"
"LOC_Os07g10490",0.00531556849834,"OsZDS","None","zeta-carotene desaturase, chloroplast/chromoplast precursor, putative, expressed"
"LOC_Os01g61400",0.00530616962199,"--","None","sufB/sufD domain containing protein, putative, expressed"
"LOC_Os09g33680",0.00528050545818,"Os9BGlu31","None","Os9bglu31 - beta-glucosidase, dhurrinase, similar to G. max hydroxyisourate hydrolase, expressed"
"LOC_Os11g11000",0.00527874648222,"--","None","ELMO/CED-12 family protein, putative, expressed"
"LOC_Os03g62240",0.00524415447309,"--","None","expressed protein"
"LOC_Os02g58310",0.00523625005825,"--","None","expressed protein"
"LOC_Os01g51530",0.0051915439441,"--","None","methyltransferase domain containing protein, expressed"
"LOC_Os01g01710",0.00516947385069,"OsDXR","None","1-deoxy-D-xylulose 5-phosphate reductoisomerase, chloroplast precursor, putative, expressed"
"LOC_Os07g12530",0.00514376374498,"--","None","ABC1 family domain containing protein, putative, expressed"
"LOC_Os12g23180",0.00511212213288,"CSP41b|LGL1","None","3-beta hydroxysteroid dehydrogenase/isomerase family protein, putative, expressed"
"LOC_Os04g56240",0.00510584180841,"--","None","lipase, putative, expressed"
"LOC_Os03g08070",0.00509732792127,"--","None","copper-transporting ATPase PAA1, putative, expressed"
"LOC_Os02g35090",0.00508749417682,"--","None","expressed protein"
"LOC_Os05g49970",0.00508626110271,"--","None","translation initiation factor IF-2, chloroplast precursor, putative, expressed"
"LOC_Os05g50550",0.00507253479304,"OsSPS2","None","polyprenyl synthetase, putative, expressed"
"LOC_Os10g14870",0.00507181825051,"--","None","heavy metal-associated domain containing protein, expressed"
"LOC_Os05g50930",0.00505012362443,"OsSIG5","None","RNA polymerase sigma factor, putative, expressed"
"LOC_Os02g39740",0.00504263983048,"--","None","psaB translation factor, putative, expressed"
"LOC_Os01g03040",0.00501265511383,"--","None","expressed protein"
"LOC_Os12g17320",0.00500889349328,"--","None","polyprenyl synthetase, putative, expressed"
"LOC_Os03g10180",0.00500582859868,"--","None","expressed protein"
"LOC_Os04g42590",0.00500363105526,"--","None","expressed protein"
"LOC_Os09g07660",0.004986464654,"--","None","ELMO/CED-12 family protein, putative, expressed"
"LOC_Os04g41340",0.00497607205174,"Os4NPP1","None","4-nitrophenylphosphatase, putative, expressed"
"LOC_Os02g51070",0.00493460533929,"SSIIB","None","starch synthase, putative, expressed"
"LOC_Os04g36062",0.00491920988268,"--","None","expressed protein"
"LOC_Os10g38710",0.00491359381714,"--","None","glutathione S-transferase, putative, expressed"
"LOC_Os08g16570",0.00483697323481,"--","None","expressed protein"
"LOC_Os12g42300",0.00483047630123,"--","None","potasium efflux antiporter protein, putative, expressed"
"LOC_Os03g36750",0.00482804837883,"--","None","cbbY, putative, expressed"
"LOC_Os01g53020",0.00473193228574,"--","None","heat shock protein DnaJ, putative, expressed"
"LOC_Os07g06800",0.0047263297956,"--","None","3-oxo-5-alpha-steroid 4-dehydrogenase, putative, expressed"
"LOC_Os06g05950",0.0047255140938,"--","None","expressed protein"
"LOC_Os02g46980",0.00469121552605,"--","None","pentatricopeptide, putative, expressed"
"LOC_Os05g43650",0.00468698013418,"--","None","expressed protein"
"LOC_Os04g45490",0.00461792832116,"--","None","elongation factor, putative, expressed"
"LOC_Os03g56370",0.00461084444718,"--","None","methyltransferase, putative, expressed"
"LOC_Os03g63480",0.00458844782459,"--","None","ankyrin repeat domain containing protein, expressed"
"LOC_Os11g39020",0.00455597669883,"--","None","ABC transporter, ATP-binding protein, putative, expressed"
"LOC_Os08g34210",0.00453020244392,"OsGAPDH","None","aldehyde dehydrogenase, putative, expressed"
"LOC_Os05g07870",0.00451282219993,"--","None","triose phosphate/phosphate translocator, non-green plastid,chloroplast precursor, putative, expressed"
"LOC_Os03g05800",0.00449976182098,"--","None","expressed protein"
"LOC_Os04g56230",0.00445600972429,"--","None","polyprenyl synthetase, putative, expressed"
