"result.gene","result.weight","result.symbol","result.alias","result.annotation"
"LOC_Os03g17350",0.0147174957396,"Rcn1|OsABCG5","None","white-brown complex homolog protein, putative, expressed"
"LOC_Os09g38800",0.0146593108663,"--","None","OsWAK88 - OsWAK pseudogene, expressed"
"LOC_Os09g10840",0.0142920739241,"--","None","transcription factor, putative, expressed"
"LOC_Os05g20100",0.0142818510772,"--","None","glycerol-3-phosphate acyltransferase, putative, expressed"
"LOC_Os11g31090",0.0139405457762,"--","None","transferase family protein, putative, expressed"
"LOC_Os01g15810",0.013468394846,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os02g47780",0.0133842514221,"--","None","hydrolase, alpha/beta fold family domain containing protein, expressed"
"LOC_Os04g53710",0.0133021568235,"--","None","plastocyanin-like domain containing protein, putative, expressed"
"LOC_Os02g25020",0.0132481481191,"--","None","DNA binding protein, putative, expressed"
"LOC_Os01g07420",0.0130019152698,"--","None","hydrolase, alpha/beta fold family protein, putative, expressed"
"LOC_Os03g43400",0.0129965037962,"OsIAA11","None","OsIAA11 - Auxin-responsive Aux/IAA gene family member, expressed"
"LOC_Os06g28550",0.012995251147,"--","None","nmrA-like family domain containing protein, expressed"
"LOC_Os01g24550",0.0129502741534,"--","None","fruit bromelain precursor, putative, expressed"
"LOC_Os06g12180",0.0128957294618,"--","None","jacalin-like lectin domain containing protein, expressed"
"LOC_Os02g03270",0.0128923444842,"--","None","AT hook motif domain containing protein, expressed"
"LOC_Os11g24780",0.0127972016276,"--","None","expressed protein"
"LOC_Os02g45890",0.0127150017109,"--","None","sulfotransferase domain containing protein, expressed"
"LOC_Os11g31940",0.0125572933488,"--","None","GDSL-like lipase/acylhydrolase, putative, expressed"
"LOC_Os09g39070",0.0125513724653,"--","None","thiol protease SEN102 precursor, putative, expressed"
"LOC_Os01g59570",0.0123954871937,"--","None","senescence-induced receptor-like serine/threonine-protein kinase precursor, putative, expressed"
"LOC_Os11g16970",0.0123007291004,"--","None","carnitine racemase like protein, putative, expressed"
"LOC_Os01g18744",0.0122633896302,"--","None","transferase family protein, putative, expressed"
"LOC_Os06g16350",0.0121542406428,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os11g07770",0.0119569156012,"--","None","dirigent, putative, expressed"
"LOC_Os06g05990",0.0119434781128,"--","None","zinc finger family protein, putative, expressed"
"LOC_Os11g31570",0.0119209996394,"--","None","expressed protein"
"LOC_Os10g11730",0.0118366469208,"--","None","LTPL88 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
"LOC_Os07g47210",0.0117904760867,"--","None","GDSL-like lipase/acylhydrolase, putative, expressed"
"LOC_Os01g61160",0.0117277903665,"OsChI1","None","laccase precursor protein, putative, expressed"
"LOC_Os07g33224",0.011711452444,"--","None","BNR/Asp-box repeat family protein, putative, expressed"
"LOC_Os03g25320",0.0116758292633,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os06g05690",0.0116587583821,"--","None","cysteine synthase, chloroplast/chromoplast precursor, putative, expressed"
"LOC_Os05g04450",0.0116192816618,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os02g56510",0.0116039878882,"OsPHO1;2","None","phosphate transporter 1, putative, expressed"
"LOC_Os01g24560",0.0114933689137,"--","None","fruit bromelain precursor, putative, expressed"
"LOC_Os05g44990",0.0113697645881,"--","None","light repressible receptor protein kinase, putative, expressed"
"LOC_Os11g04350",0.0113641902994,"--","None","cell death associated protein, putative, expressed"
"LOC_Os12g10330",0.0112638441487,"--","None","NB-ARC domain containing protein, expressed"
"LOC_Os07g43670",0.0112288358015,"--","None","ribonuclease T2 family domain containing protein, expressed"
"LOC_Os07g48030",0.0111707823824,"POXGX9|prx112","None","peroxidase precursor, putative, expressed"
"LOC_Os03g21960",0.0111418353269,"--","None","aminotransferase, putative, expressed"
"LOC_Os07g23944",0.0110942663041,"--","None","glycosyl hydrolase, family 31, putative, expressed"
"LOC_Os10g33440",0.0110832665565,"--","None","NB-ARC domain containing protein, expressed"
"LOC_Os05g34325",0.0110769571987,"--","None","cytochrome P450 51, putative, expressed"
"LOC_Os03g57980",0.0110396742301,"--","None","LTPL99 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
"LOC_Os03g09980",0.0109994722694,"--","None","sulfate transporter, putative, expressed"
"LOC_Os01g60060",0.0109029300184,"--","None","leucine-rich repeat family protein, putative, expressed"
"LOC_Os02g33780",0.0108092078334,"--","None","serine-aspartate repeat-containing protein I precursor, putative, expressed"
"LOC_Os02g20850",0.0108004922431,"--","None","ras-related protein, putative, expressed"
"LOC_Os07g01410",0.0106821688269,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os11g29630",0.0106015816589,"--","None","expressed protein"
"LOC_Os02g44730",0.0105992360536,"--","None","tetracycline transporter protein, putative, expressed"
"LOC_Os01g48850",0.0104930872468,"--","None","auxin-responsive protein, putative, expressed"
"LOC_Os05g41990",0.0102196921521,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os06g47700",0.0101001614572,"--","None","serine/threonine-protein kinase BRI1-like 2 precursor, putative, expressed"
"LOC_Os10g38880",0.0100175693437,"--","None","DUF623 domain containing protein, expressed"
"LOC_Os05g44970",0.00991867484771,"--","None","senescence-induced receptor-like serine/threonine-protein kinase precursor, putative, expressed"
"LOC_Os08g14109",0.00989417113996,"--","None","retrotransposon protein, putative, Ty1-copia subclass, expressed"
"LOC_Os01g47635",0.00987360395987,"--","None","expressed protein"
"LOC_Os02g36350",0.00969037674446,"--","None","expressed protein"
"LOC_Os02g09220",0.00965054174295,"OsCYP71D8L","None","cytochrome P450, putative, expressed"
"LOC_Os04g41970",0.00964845491225,"OsGLU3|RT","None","endoglucanase, putative, expressed"
"LOC_Os03g58420",0.00960951468975,"OsWRKY6","None","WRKY6, expressed"
"LOC_Os11g42430",0.00958764445242,"--","None","transporter family protein, putative, expressed"
"LOC_Os03g14150",0.00953958524159,"--","None","expressed protein"
