"result.gene","result.weight","result.symbol","result.alias","result.annotation"
"LOC_Os01g44140",0.00204145486854,"--","None","expressed protein"
"LOC_Os12g39160",0.00202757302824,"--","None","expressed protein"
"LOC_Os03g12250",0.00201274298373,"--","None","atypical receptor-like kinase MARK, putative, expressed"
"LOC_Os01g43160",0.00201070288074,"--","None","polygalacturonase, putative, expressed"
"LOC_Os01g21310",0.00200086159904,"--","None","expressed protein"
"LOC_Os02g09620",0.00200034712641,"--","None","GDSL-like lipase/acylhydrolase, putative, expressed"
"LOC_Os03g62740",0.00199943887894,"--","None","GDSL-like lipase/acylhydrolase, putative, expressed"
"LOC_Os02g51620",0.00198163832385,"--","None","glycosyl hydrolase family 3 protein, putative, expressed"
"LOC_Os03g44560",0.00196809699612,"--","None","expp1 protein precursor, putative, expressed"
"LOC_Os05g36050",0.00194154633907,"--","None","serine/threonine-protein kinase, putative, expressed"
"LOC_Os02g34320",0.0018471183547,"OsZOU-2","None","basic helix-loop-helix, putative, expressed"
"LOC_Os11g34390",0.00184472726715,"--","None","glycosyltransferase, putative, expressed"
"LOC_Os03g50030",0.00184261695184,"--","None","phospholipase A2, putative, expressed"
"LOC_Os01g70180",0.00184165333918,"--","None","exostosin family domain containing protein, expressed"
"LOC_Os06g12280",0.001841168659,"--","None","glycosyl transferase 8 domain containing protein, putative, expressed"
"LOC_Os05g49930",0.0018343112465,"OsSLRL2","None","GRAS family transcription factor domain containing protein, expressed"
"LOC_Os08g17410",0.0018095592516,"--","None","BRASSINOSTEROID INSENSITIVE 1 precursor, putative, expressed"
"LOC_Os12g32150",0.00179246801035,"--","None","expressed protein"
"LOC_Os01g33090",0.0017884760331,"--","None","expressed protein"
"LOC_Os10g41310",0.00176932923192,"REL2","None","DUF630/DUF632 domains containing protein, putative, expressed"
"LOC_Os09g12720",0.00175754747219,"--","None","zinc finger, C3HC4 type domain containing protein, expressed"
"LOC_Os04g58820",0.0017569977056,"--","None","ATOFP18/OFP18, putative, expressed"
"LOC_Os09g36550",0.00175266821619,"--","None","armadillo/beta-catenin repeat family protein, putative, expressed"
"LOC_Os07g04190",0.00174476896745,"--","None","receptor protein kinase CLAVATA1 precursor, putative, expressed"
"LOC_Os02g51370",0.00172674796712,"--","None","glutaredoxin, putative, expressed"
"LOC_Os04g45750",0.00171969490406,"GT-2","None","expressed protein"
"LOC_Os07g32600",0.00171746897601,"--","None","glucan endo-1,3-beta-glucosidase precursor, putative, expressed"
"LOC_Os02g49770",0.00167591254087,"--","None","NHL repeat-containing protein, putative, expressed"
"LOC_Os03g02920",0.0016574056935,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os03g10240",0.00165400841124,"--","None","DUF677 domain containing protein, putative, expressed"
"LOC_Os03g55830",0.00164137419012,"--","None","BTBN10 - Bric-a-Brac, Tramtrack, Broad Complex BTB domain with non-phototropic hypocotyl 3 NPH3 and coiled-coil domains, expressed"
"LOC_Os05g30750",0.00163332476188,"OsFTIP7","None","anthranilate phosphoribosyltransferase, putative, expressed"
"LOC_Os05g45930",0.00163118650195,"--","None","IQ calmodulin-binding motif family protein, putative, expressed"
"LOC_Os10g30210",0.00162975372595,"--","None","expressed protein"
"LOC_Os03g07250",0.00162910467132,"CYP704B2","None","cytochrome P450, putative, expressed"
"LOC_Os07g43990",0.00162722036607,"--","None","expressed protein"
"LOC_Os03g55120",0.00162479192866,"--","None","plastocyanin-like domain containing protein, putative, expressed"
"LOC_Os09g04710",0.00161795210195,"--","None","GDSL-like lipase/acylhydrolase, putative, expressed"
"LOC_Os06g46680",0.00160261710277,"--","None","cytochrome P450, putative, expressed"
"LOC_Os10g31810",0.0015995607522,"--","None","expressed protein"
"LOC_Os02g51540",0.00159724665873,"--","None","eukaryotic aspartyl protease domain containing protein, expressed"
"LOC_Os09g32550",0.00158018421129,"--","None","glucan endo-1,3-beta-glucosidase precursor, putative, expressed"
"LOC_Os06g21900",0.00157642701005,"--","None","expressed protein"
"LOC_Os05g32760",0.00157603456994,"--","None","BZIP protein, putative, expressed"
"LOC_Os09g30010",0.00157561183259,"--","None","fasciclin domain containing protein, expressed"
"LOC_Os03g22360",0.00157434217518,"--","None","expressed protein"
"LOC_Os07g37350",0.00157259734201,"--","None","armadillo/beta-catenin repeat family protein, putative, expressed"
"LOC_Os01g53640",0.00156540899868,"--","None","retrotransposon protein, putative, unclassified, expressed"
"LOC_Os05g40050",0.0015565973328,"--","None","receptor-like protein kinase 2 precursor, putative, expressed"
"LOC_Os04g24530",0.00153820587137,"OsACOS12","None","AMP-binding domain containing protein, expressed"
"LOC_Os12g04170",0.00153504495642,"--","None","domain of unknown function, DUF250 domain containing protein, expressed"
"LOC_Os08g03682",0.00153413254854,"CYP703A3","None","cytochrome P450, putative, expressed"
"LOC_Os01g13180",0.00153198028085,"--","None","expressed protein"
"LOC_Os01g42960",0.00152915940378,"--","None","TTL1, putative, expressed"
"LOC_Os04g21600",0.00152781609798,"--","None","expressed protein"
"LOC_Os06g43170",0.00151524405417,"--","None","transposon protein, putative, unclassified, expressed"
"LOC_Os01g61570",0.00150245213161,"--","None","GDSL-like lipase/acylhydrolase, putative, expressed"
"LOC_Os07g04150",0.00150211187236,"--","None","stress-induced protein, putative, expressed"
"LOC_Os06g44310",0.00150165729203,"--","None","tetraspanin family protein, putative, expressed"
"LOC_Os01g71280",0.00149836119673,"--","None","glycerol-3-phosphate dehydrogenase, putative, expressed"
"LOC_Os01g11710",0.00149794406648,"--","None","GDSL-like lipase/acylhydrolase, putative, expressed"
"LOC_Os01g19290",0.00147411954492,"--","None","integral membrane protein DUF6 containing protein, expressed"
