"result.gene","result.weight","result.symbol","result.alias","result.annotation"
"LOC_Os10g12750",0.0439646653667,"--","None","expressed protein"
"LOC_Os03g51150",0.0436260002968,"--","None","expressed protein"
"LOC_Os03g51150",0.0436260002968,"--","None","expressed protein"
"LOC_Os08g06380",0.0432599103107,"CslF6","None","CSLF6 - cellulose synthase-like family F; beta1,3;1,4 glucan synthase, expressed"
"LOC_Os08g06380",0.0432599103107,"CslF6","None","CSLF6 - cellulose synthase-like family F; beta1,3;1,4 glucan synthase, expressed"
"LOC_Os01g22640",0.0427975523312,"--","None","GDSL-like lipase/acylhydrolase, putative, expressed"
"LOC_Os01g22640",0.0427975523312,"--","None","GDSL-like lipase/acylhydrolase, putative, expressed"
"LOC_Os01g67090",0.0424611878245,"--","None","IQ calmodulin-binding motif domain containing protein, expressed"
"LOC_Os01g67090",0.0424611878245,"--","None","IQ calmodulin-binding motif domain containing protein, expressed"
"LOC_Os08g23180",0.0414120023736,"--","None","fasciclin-like arabinogalactan protein 8 precursor, putative, expressed"
"LOC_Os08g23180",0.0414120023736,"--","None","fasciclin-like arabinogalactan protein 8 precursor, putative, expressed"
"LOC_Os05g04380",0.0412308910498,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os05g04380",0.0412308910498,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os05g06720",0.0407586586956,"DARX1","None","GDSL-like lipase/acylhydrolase, putative, expressed"
"LOC_Os05g06720",0.0407586586956,"DARX1","None","GDSL-like lipase/acylhydrolase, putative, expressed"
"LOC_Os07g10770",0.0384896086124,"OsCesA8","None","CESA8 - cellulose synthase, expressed"
"LOC_Os07g10770",0.0384896086124,"OsCesA8","None","CESA8 - cellulose synthase, expressed"
"LOC_Os07g44090",0.0384399070743,"--","None","myb-related protein Hv33, putative, expressed"
"LOC_Os07g44090",0.0384399070743,"--","None","myb-related protein Hv33, putative, expressed"
"LOC_Os01g54620",0.0381285941689,"OsCesA4|Bc7|bc11","None","CESA4 - cellulose synthase, expressed"
"LOC_Os01g54620",0.0381285941689,"OsCesA4|Bc7|bc11","None","CESA4 - cellulose synthase, expressed"
"LOC_Os05g32500",0.0380099573737,"--","None","expressed protein"
"LOC_Os05g32500",0.0380099573737,"--","None","expressed protein"
"LOC_Os01g09880",0.0379111635724,"--","None","harpin-induced protein 1 domain containing protein, expressed"
"LOC_Os01g09880",0.0379111635724,"--","None","harpin-induced protein 1 domain containing protein, expressed"
"LOC_Os03g02190",0.0375253537365,"--","None","protein kinase domain containing protein, expressed"
"LOC_Os03g02190",0.0375253537365,"--","None","protein kinase domain containing protein, expressed"
"LOC_Os06g30950",0.0374768207565,"--","None","transporter-related, putative, expressed"
"LOC_Os06g30950",0.0374768207565,"--","None","transporter-related, putative, expressed"
"LOC_Os05g03174",0.0374566746113,"--","None","glycosyltransferase family 43 protein, putative, expressed"
"LOC_Os05g03174",0.0374566746113,"--","None","glycosyltransferase family 43 protein, putative, expressed"
"LOC_Os02g16030",0.0373449661319,"--","None","harpin-induced protein 1 domain containing protein, expressed"
"LOC_Os02g16030",0.0373449661319,"--","None","harpin-induced protein 1 domain containing protein, expressed"
"LOC_Os05g32110",0.0369210025451,"OsBC1L4","None","COBRA, putative, expressed"
"LOC_Os05g32110",0.0369210025451,"OsBC1L4","None","COBRA, putative, expressed"
"LOC_Os03g59210",0.0362290338484,"--","None","expressed protein"
"LOC_Os03g59210",0.0362290338484,"--","None","expressed protein"
"LOC_Os03g56380",0.0353342829298,"--","None","methyltransferase, putative, expressed"
"LOC_Os03g56380",0.0353342829298,"--","None","methyltransferase, putative, expressed"
"LOC_Os05g43860",0.0353213063764,"--","None","expressed protein"
"LOC_Os05g43860",0.0353213063764,"--","None","expressed protein"
"LOC_Os04g01140",0.0349687284192,"CYP93G1|OsFNSII","None","cytochrome P450 93A2, putative, expressed"
"LOC_Os04g01140",0.0349687284192,"CYP93G1|OsFNSII","None","cytochrome P450 93A2, putative, expressed"
"LOC_Os06g49320",0.0349388329051,"--","None","glycosyltransferase, putative, expressed"
"LOC_Os06g49320",0.0349388329051,"--","None","glycosyltransferase, putative, expressed"
"LOC_Os06g17390",0.0348609301845,"--","None","auxin-independent growth promoter protein, putative, expressed"
"LOC_Os06g17390",0.0348609301845,"--","None","auxin-independent growth promoter protein, putative, expressed"
"LOC_Os04g59330",0.0347724603229,"--","None","expressed protein"
"LOC_Os04g59330",0.0347724603229,"--","None","expressed protein"
"LOC_Os06g11490",0.0346410416582,"--","None","plastocyanin-like domain containing protein, putative, expressed"
"LOC_Os06g11490",0.0346410416582,"--","None","plastocyanin-like domain containing protein, putative, expressed"
"LOC_Os08g40060",0.0337955888582,"--","None","expressed protein"
"LOC_Os08g40060",0.0337955888582,"--","None","expressed protein"
"LOC_Os03g52630",0.0335158740882,"OsGH9A3","None","endoglucanase, putative, expressed"
"LOC_Os03g52630",0.0335158740882,"OsGH9A3","None","endoglucanase, putative, expressed"
"LOC_Os05g11990",0.0328567571466,"--","None","TTL1, putative, expressed"
"LOC_Os05g11990",0.0328567571466,"--","None","TTL1, putative, expressed"
"LOC_Os09g25490",0.0322716159928,"Bc6|OsCesA9","None","CESA9 - cellulose synthase, expressed"
"LOC_Os09g25490",0.0322716159928,"Bc6|OsCesA9","None","CESA9 - cellulose synthase, expressed"
"LOC_Os03g13200",0.031931930733,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os03g13200",0.031931930733,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os09g35630",0.0316356311328,"--","None","BAG domain-containing protein, putative, expressed"
"LOC_Os09g35630",0.0316356311328,"--","None","BAG domain-containing protein, putative, expressed"
"LOC_Os05g48900",0.0314357284069,"--","None","fasciclin domain containing protein, expressed"
"LOC_Os05g48900",0.0314357284069,"--","None","fasciclin domain containing protein, expressed"
"LOC_Os10g40620",0.0312961722741,"--","None","expressed protein"
"LOC_Os10g40620",0.0312961722741,"--","None","expressed protein"
