"result.gene","result.weight","result.symbol","result.alias","result.annotation"
"LOC_Os03g14030",0.00445915883828,"--","None","thaumatin, putative, expressed"
"LOC_Os09g32080",0.00445533814188,"bc15|OsCTL1","None","CHIT13 - Chitinase family protein precursor, expressed"
"LOC_Os02g20560",0.00438558453241,"--","None","fasciclin domain containing protein, expressed"
"LOC_Os05g43860",0.00430851235063,"--","None","expressed protein"
"LOC_Os05g50800",0.00428461048816,"--","None","expressed protein"
"LOC_Os09g25490",0.00421159595695,"Bc6|OsCesA9","None","CESA9 - cellulose synthase, expressed"
"LOC_Os02g57110",0.00420969144169,"--","None","GDSL-like lipase/acylhydrolase, putative, expressed"
"LOC_Os02g16030",0.00414781806905,"--","None","harpin-induced protein 1 domain containing protein, expressed"
"LOC_Os12g34524",0.00406852221947,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os04g42620",0.00401450079516,"--","None","uncharacterized protein At4g06744 precursor, putative, expressed"
"LOC_Os01g54620",0.00398322780089,"OsCesA4|Bc7|bc11","None","CESA4 - cellulose synthase, expressed"
"LOC_Os01g47350",0.00397870644256,"--","None","enoyl-CoA hydratase/isomerase family protein, putative, expressed"
"LOC_Os07g01600",0.00396710383571,"--","None","dirigent, putative, expressed"
"LOC_Os05g06720",0.00395866850451,"DARX1","None","GDSL-like lipase/acylhydrolase, putative, expressed"
"LOC_Os02g20540",0.00390400900049,"--","None","fasciclin domain containing protein, expressed"
"LOC_Os03g64170",0.0038203846845,"--","None","GDSL-like lipase/acylhydrolase, putative, expressed"
"LOC_Os01g64860",0.00381640812186,"--","None","OsSub11 - Putative Subtilisin homologue, expressed"
"LOC_Os03g01800",0.00379775368116,"--","None","glycosyl hydrolases family 16, putative, expressed"
"LOC_Os09g39410",0.00376673296114,"--","None","male sterility protein, putative, expressed"
"LOC_Os10g16974",0.00376367032004,"--","None","cytochrome P450, putative, expressed"
"LOC_Os10g33520",0.00376019035373,"--","None","alcohol oxidase, putative, expressed"
"LOC_Os08g40060",0.00362876240871,"--","None","expressed protein"
"LOC_Os04g37480",0.0036107889418,"--","None","oxidoreductase, aldo/keto reductase family protein, putative, expressed"
"LOC_Os07g44090",0.00360576862193,"--","None","myb-related protein Hv33, putative, expressed"
"LOC_Os03g30250",0.00359659068147,"BC1","None","COBRA-like protein precursor, putative, expressed"
"LOC_Os05g38230",0.00359178293083,"--","None","oxidoreductase, aldo/keto reductase family protein, putative, expressed"
"LOC_Os01g43390",0.00355294147455,"--","None","uroporphyrinogen decarboxylase, putative, expressed"
"LOC_Os08g23180",0.00350980684956,"--","None","fasciclin-like arabinogalactan protein 8 precursor, putative, expressed"
"LOC_Os06g42800",0.00350598874234,"--","None","STRUBBELIG-RECEPTOR FAMILY 8 precursor, putative, expressed"
"LOC_Os05g32500",0.00349292955757,"--","None","expressed protein"
"LOC_Os11g18730",0.00346619136065,"--","None","glycosyl hydrolase family 3 protein, putative, expressed"
"LOC_Os01g59870",0.00345342897603,"--","None","LTPL65 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
"LOC_Os05g04820",0.00344212150871,"OsMYB2P-1","None","MYB family transcription factor, putative, expressed"
"LOC_Os10g40420",0.00342962733872,"--","None","LTPL138 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
"LOC_Os09g33710",0.00341405021071,"Os9BGlu33","None","Os9bglu33 - beta-glucosidase homologue, similar to G. max hydroxyisourate hydrolase, expressed"
"LOC_Os06g12790",0.00335906106994,"--","None","ras-related protein, putative, expressed"
"LOC_Os05g09740",0.00334423603189,"--","None","HAD superfamily phosphatase, putative, expressed"
"LOC_Os08g39870",0.00333935949392,"--","None","Os8bglu28 - beta-glucosidase homologue, similar to Os4bglu12 exoglucanase, expressed"
"LOC_Os10g05950",0.00332787940408,"--","None","POEI11 - Pollen Ole e I allergen and extensin family protein precursor, expressed"
"LOC_Os06g17390",0.00332785256482,"--","None","auxin-independent growth promoter protein, putative, expressed"
"LOC_Os01g65210",0.00332070567343,"--","None","proton-dependent oligopeptide transport, putative, expressed"
"LOC_Os05g38000",0.00329766101041,"OsRopGEF10|BGL","None","ATROPGEF7/ROPGEF7, putative, expressed"
"LOC_Os01g46350",0.00326905417376,"--","None","proteins of unknown function domain containing protein, expressed"
"LOC_Os03g56380",0.00326544308918,"--","None","methyltransferase, putative, expressed"
"LOC_Os03g54040",0.00325051181562,"--","None","ribosomal protein L6, putative, expressed"
"LOC_Os08g06380",0.0032469320658,"CslF6","None","CSLF6 - cellulose synthase-like family F; beta1,3;1,4 glucan synthase, expressed"
"LOC_Os05g49060",0.00324068369429,"--","None","uncharacterized protein ycf23, putative, expressed"
"LOC_Os09g10760",0.0032340036739,"--","None","RNA recognition motif containing protein, putative, expressed"
"LOC_Os03g02240",0.00323274721037,"--","None","AT-GTL1, putative, expressed"
"LOC_Os04g46830",0.00322113314023,"--","None","LTPL122 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
"LOC_Os01g09880",0.0032064519527,"--","None","harpin-induced protein 1 domain containing protein, expressed"
"LOC_Os05g44200",0.00318943320272,"--","None","GDSL-like lipase/acylhydrolase, putative, expressed"
"LOC_Os06g08090",0.00318048667666,"--","None","heparanase-like protein precursor, putative, expressed"
"LOC_Os01g36460",0.00311531214278,"--","None","MYB family transcription factor, putative, expressed"
"LOC_Os09g20540",0.00311161468811,"--","None","expressed protein"
"LOC_Os02g58720",0.00308878946631,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os03g17850",0.00307748752303,"--","None","glycosyltransferase family 43 protein, putative, expressed"
"LOC_Os03g25960",0.00305886738988,"--","None","RNA recognition motif containing protein, putative, expressed"
"LOC_Os02g43280",0.00305393814633,"--","None","aldehyde dehydrogenase, putative, expressed"
"LOC_Os06g06780",0.00303787143369,"--","None","harpin-induced protein, putative, expressed"
"LOC_Os07g32620",0.00302516271794,"--","None","anthocyanidin 5,3-O-glucosyltransferase, putative, expressed"
"LOC_Os03g56840",0.00299908722414,"--","None","GTP-binding protein, putative, expressed"
"LOC_Os05g29860",0.00295904642371,"--","None","mitochondrial carrier protein, putative, expressed"
"LOC_Os01g62480",0.00292398266831,"Oslacc","None","laccase precursor protein, putative, expressed"
"LOC_Os03g22010",0.0028805573834,"--","None","peroxidase precursor, putative, expressed"
