"result.gene","result.weight","result.symbol","result.alias","result.annotation"
"LOC_Os04g51809",0.00064023759501,"--","None","expressed protein"
"LOC_Os07g04180",0.000625618191912,"--","None","amino acid transporter, putative, expressed"
"LOC_Os04g14170",0.000622768181727,"--","None","retrotransposon protein, putative, unclassified, expressed"
"LOC_Os09g29200",0.000618886655168,"OsGSTU17","None","glutathione S-transferase, putative, expressed"
"LOC_Os11g25130",0.000616736672741,"--","None","expressed protein"
"LOC_Os01g71620",0.000592502405222,"--","None","expressed protein"
"LOC_Os03g63870",0.000564070544609,"--","None","expressed protein"
"LOC_Os01g24764",0.000561505723966,"--","None","expressed protein"
"LOC_Os10g23180",0.000547742268356,"--","None","cytochrome P450, putative, expressed"
"LOC_Os03g41200",0.000546873864389,"--","None","retrotransposon protein, putative, unclassified, expressed"
"LOC_Os04g12744",0.000546850593701,"--","None","expressed protein"
"LOC_Os07g31870",0.00052783615768,"--","None","expressed protein"
"LOC_Os12g39970",0.000527621864161,"--","None","expressed protein"
"LOC_Os11g14544",0.000525932805237,"--","None","expressed protein"
"LOC_Os04g15660",0.000524169780452,"--","None","receptor kinase, putative, expressed"
"LOC_Os08g13930",0.000521036756805,"OsVTC1-8","None","mannose-1-phosphate guanyltransferase, putative, expressed"
"LOC_Os04g16940",0.000519584954129,"--","None","transposon protein, putative, CACTA, En/Spm sub-class, expressed"
"LOC_Os12g33610",0.000519364396381,"TAM1|OsPAL9","None","phenylalanine ammonia-lyase, putative, expressed"
"LOC_Os02g56360",0.000518147739062,"--","None","expressed protein"
"LOC_Os02g40240",0.000506419641869,"LP2","None","receptor kinase, putative, expressed"
"LOC_Os12g18729",0.000502802390542,"Pita2","None","expressed protein"
"LOC_Os09g27744",0.000502319545215,"--","None","expressed protein"
"LOC_Os06g08890",0.00050147266612,"--","None","glutamate receptor 3.4 precursor, putative, expressed"
"LOC_Os08g44870",0.000498857041698,"--","None","MATE efflux family protein, putative, expressed"
"LOC_Os11g15010",0.000485904211589,"--","None","transposon protein, putative, Mutator sub-class, expressed"
"LOC_Os11g44870",0.000479446417954,"--","None","expressed protein"
"LOC_Os12g26480",0.000471247956236,"--","None","expressed protein"
"LOC_Os10g12050",0.000468357803695,"--","None","expressed protein"
"LOC_Os05g04070",0.000444895804069,"--","None","expressed protein"
"LOC_Os01g69904",0.000442327427649,"--","None","expressed protein"
"LOC_Os12g01290",0.000437666821562,"--","None","ulp1 protease family protein, putative, expressed"
"LOC_Os03g32270",0.000432996476162,"D14L","None","hydrolase, alpha/beta fold family domain containing protein, expressed"
"LOC_Os03g20140",0.000429573907661,"--","None","transposon protein, putative, CACTA, En/Spm sub-class, expressed"
"LOC_Os06g19970",0.000418641374619,"--","None","expressed protein"
"LOC_Os12g07940",0.00041230964685,"--","None","expressed protein"
"LOC_Os10g29274",0.000412127987431,"--","None","Leucine rich repeat N-terminal domain containing protein, putative, expressed"
"LOC_Os02g57040",0.000404440391531,"FDH","None","dehydrogenase, putative, expressed"
"LOC_Os10g10580",0.000403220670932,"--","None","expressed protein"
"LOC_Os12g09584",0.000402017290218,"--","None","expressed protein"
"LOC_Os11g28430",0.000401790953746,"--","None","expressed protein"
"LOC_Os06g16300",0.000394275017606,"--","None","BRASSINOSTEROID INSENSITIVE 1-associated receptor kinase 1 precursor, putative, expressed"
"LOC_Os07g45570",0.000393133423066,"OsBLE2","None","expressed protein"
"LOC_Os09g27734",0.000390142653226,"--","None","expressed protein"
"LOC_Os05g48790",0.000383853458472,"--","None","expressed protein"
