"result.gene","result.weight","result.symbol","result.alias","result.annotation"
"LOC_Os03g05390",0.00164959509564,"Z3","None","Citrate transporter protein, putative, expressed"
"LOC_Os11g08300",0.00160179958733,"--","None","aldehyde dehydrogenase, putative, expressed"
"LOC_Os08g43550",0.00154422067868,"--","None","MYB family transcription factor, putative, expressed"
"LOC_Os01g72530",0.00152883927672,"OsMSR2","None","OsCML31 - Calmodulin-related calcium sensor protein, expressed"
"LOC_Os03g17700",0.00152656188984,"OsMSRMK2|OsMAP1|OsMPK5|OsMAPK2|OsMAPK5|OsBIMK1|OsMPK3","None","CGMC_MAPKCGMC_2_ERK.2 - CGMC includes CDA, MAPK, GSK3, and CLKC kinases, expressed"
"LOC_Os03g55850",0.00149280384012,"Oscor413-pm1","None","cold acclimation protein WCOR413, putative, expressed"
"LOC_Os10g28200",0.00147927431135,"OsGME1","None","NAD dependent epimerase/dehydratase family protein, putative, expressed"
"LOC_Os04g49510",0.00147670309761,"OsCDPK7","None","CAMK_CAMK_like.27 - CAMK includes calcium/calmodulin depedent protein kinases, expressed"
"LOC_Os07g02340",0.00146560324644,"--","None","expressed protein"
"LOC_Os04g58280",0.00143898589485,"--","None","stem-specific protein TSJT1, putative, expressed"
"LOC_Os02g08440",0.00141406192342,"OsWRKY71","None","WRKY71, expressed"
"LOC_Os07g47350",0.00140373887041,"--","None","potassium transporter, putative, expressed"
"LOC_Os08g37444",0.00135717555007,"--","None","signal recognition particle receptor, putative, expressed"
"LOC_Os06g13190",0.00134350608757,"--","None","expressed protein"
"LOC_Os05g04510",0.00131677086438,"OsSAMS1","None","S-adenosylmethionine synthetase, putative, expressed"
"LOC_Os03g55540",0.00127528199705,"--","None","ZOS3-18 - C2H2 zinc finger protein, expressed"
"LOC_Os07g37320",0.00123196802872,"OsMST6","None","transporter family protein, putative, expressed"
"LOC_Os01g68060",0.00118454428393,"--","None","copine, putative, expressed"
"LOC_Os03g40270",0.00117560784529,"OsUAM1","None","alpha-1,4-glucan-protein synthase, putative, expressed"
"LOC_Os09g26880",0.00117507485275,"OsALDH7|OsALDH7B6|ALDH7B7","None","aldehyde dehydrogenase, putative, expressed"
"LOC_Os03g53020",0.00116568655359,"OsbHLH148","None","helix-loop-helix DNA-binding domain containing protein, expressed"
"LOC_Os02g17390",0.00115795517264,"MFP|AIM1","None","3-hydroxyacyl-CoA dehydrogenase, putative, expressed"
"LOC_Os06g05880",0.00115041776249,"--","None","profilin domain containing protein, expressed"
"LOC_Os12g38210",0.00111453157713,"SPL11","None","spotted leaf 11, putative, expressed"
"LOC_Os01g48190",0.00111437584385,"--","None","drought induced 19 protein, putative, expressed"
"LOC_Os03g37010",0.00110813725266,"--","None","glycosyltransferase, putative, expressed"
"LOC_Os02g49800",0.00110793569064,"--","None","eukaryotic aspartyl protease domain containing protein, expressed"
"LOC_Os03g44620",0.0010839987701,"--","None","chaperone protein dnaJ, putative, expressed"
"LOC_Os06g05420",0.00108355339819,"--","None","expressed protein"
"LOC_Os05g04630",0.00107136787626,"OsAP1","None","retrotransposon protein, putative, SINE subclass, expressed"
"LOC_Os10g42710",0.00106081211192,"OsSRO1a|TWI1","None","RCD1, putative, expressed"
"LOC_Os08g44340",0.00105902793586,"--","None","monodehydroascorbate reductase, putative, expressed"
"LOC_Os01g64630",0.00105205294661,"--","None","actin, putative, expressed"
"LOC_Os07g14150",0.00103002445407,"--","None","cytidine deaminase, putative, expressed"
"LOC_Os11g33120",0.0010173391173,"--","None","respiratory burst oxidase, putative, expressed"
"LOC_Os07g46852",0.00101278058225,"--","None","sex determination protein tasselseed-2, putative, expressed"
"LOC_Os07g30970",0.00101119404896,"OsNDPK1","None","nucleoside diphosphate kinase, putative, expressed"
"LOC_Os07g42960",0.000993132008187,"--","None","phospho-2-dehydro-3-deoxyheptonate aldolase, chloroplast precursor, putative, expressed"
"LOC_Os07g12170",0.000986423477711,"--","None","ADP-ribosylation factor, putative, expressed"
"LOC_Os06g13680",0.000978760212841,"--","None","B12D protein, putative, expressed"
"LOC_Os02g11070",0.000970372256363,"--","None","3-ketoacyl-CoA synthase, putative, expressed"
"LOC_Os03g49440",0.00095485783932,"--","None","phosphatase, putative, expressed"
"LOC_Os02g21920",0.000943030770837,"--","None","CPuORF24 - conserved peptide uORF-containing transcript, expressed"
"LOC_Os02g08180",0.000920901930441,"--","None","protein transport protein SEC61 subunit gamma, putative, expressed"
"LOC_Os02g58010",0.000909280313178,"--","None","expressed protein"
"LOC_Os01g09010",0.000899466727303,"--","None","transferase family protein, putative, expressed"
"LOC_Os06g12580",0.000889565137946,"--","None","pro-resilin precursor, putative, expressed"
"LOC_Os08g37660",0.000881175737351,"--","None","plastocyanin-like domain containing protein, putative, expressed"
"LOC_Os01g36950",0.000878239182947,"--","None","N-rich protein, putative, expressed"
"LOC_Os12g07140",0.000862448364392,"--","None","expressed protein"
"LOC_Os01g63060",0.000856572809364,"--","None","phosphatidic acid phosphatase-related, putative, expressed"
"LOC_Os05g29990",0.000837890085487,"--","None","NAD dependent epimerase/dehydratase family domain containing protein, expressed"
"LOC_Os01g40070",0.000835877788181,"--","None","expressed protein"
"LOC_Os10g30580",0.000835398736866,"OsCDC48E","None","cell division control protein 48 homolog E, putative, expressed"
"LOC_Os05g03480",0.000832521821597,"--","None","acyl-coenzyme A dehydrogenase, mitochondrial precursor, putative, expressed"
"LOC_Os02g09810",0.000822571165758,"--","None","amino acid transporter, putative, expressed"
"LOC_Os01g14440",0.000822259933776,"--","None","WRKY1, expressed"
"LOC_Os06g40650",0.000820873729293,"--","None","copine-1, putative, expressed"
"LOC_Os02g24080",0.000810819800734,"OsSNAP32","None","SNARE domain containing protein, putative, expressed"
"LOC_Os01g11600",0.000808476386681,"--","None","expressed protein"
"LOC_Os03g27310",0.000796992742956,"--","None","histone H3, putative, expressed"
"LOC_Os03g57790",0.000781063252916,"OsRad6","None","ubiquitin-conjugating enzyme, putative, expressed"
"LOC_Os04g41960",0.000779356103318,"--","None","NADP-dependent oxidoreductase, putative, expressed"
"LOC_Os01g42860",0.000772058046337,"OCPI1","None","inhibitor I family protein, putative, expressed"
"LOC_Os05g33360",0.000768939622754,"--","None","transmembrane BAX inhibitor motif-containing protein, putative, expressed"
