"result.gene","result.weight","result.symbol","result.alias","result.annotation"
"LOC_Os04g42020",0.0050276579136,"--","None","CCT/B-box zinc finger protein, putative, expressed"
"LOC_Os11g24450",0.00502700329407,"--","None","mitochondrial carrier protein, putative, expressed"
"LOC_Os02g01340",0.0050218212807,"OsLFNR1|LFNR1","None","ferredoxin--NADP reductase, chloroplast precursor, putative, expressed"
"LOC_Os11g10990",0.00498885036355,"--","None","heat shock protein DnaJ, putative, expressed"
"LOC_Os02g51080",0.00497122987518,"LYL1|OsChlP|OsGGR","None","FAD binding domain containing protein, expressed"
"LOC_Os01g55570",0.00496823017602,"--","None","expressed protein"
"LOC_Os03g16050",0.00496576877357,"--","None","fructose-1,6-bisphosphatase, putative, expressed"
"LOC_Os09g38090",0.00491623866802,"--","None","expressed protein"
"LOC_Os05g50930",0.00491105264831,"OsSIG5","None","RNA polymerase sigma factor, putative, expressed"
"LOC_Os04g23890",0.00488352765283,"OsNPH1b","None","AGC_PVPK_like_kin82y.10 - ACG kinases include homologs to PKA, PKG and PKC, expressed"
"LOC_Os01g69050",0.00487525950042,"--","None","lysine ketoglutarate reductase trans-splicing related 1, putative, expressed"
"LOC_Os04g53230",0.0048663804952,"--","None","aminomethyltransferase, putative, expressed"
"LOC_Os02g58310",0.00485707598525,"--","None","expressed protein"
"LOC_Os07g09800",0.00484614791517,"--","None","expressed protein"
"LOC_Os05g47560",0.0048459823081,"Stn7","None","serine/threonine-protein kinase SNT7, chloroplast precursor, putative, expressed"
"LOC_Os01g40310",0.00484262698485,"--","None","expressed protein"
"LOC_Os02g13970",0.00483921381632,"--","None","Complex I intermediate-associated protein 30 domain containing protein, putative, expressed"
"LOC_Os08g23410",0.0048229755504,"--","None","rubredoxin family protein, putative, expressed"
"LOC_Os08g44000",0.00481413206212,"--","None","uncharacterized protein ycf39, putative, expressed"
"LOC_Os04g45600",0.00479648458886,"--","None","NDH-M H PLASTOQUINONE DEHY, putative, expressed"
"LOC_Os03g53300",0.00477750490714,"--","None","expressed protein"
"LOC_Os03g62510",0.00477302262549,"--","None","amine oxidase, flavin-containing, domain containing protein, expressed"
"LOC_Os02g51470",0.00477144856436,"--","None","ATP synthase F1, delta subunit family protein, putative, expressed"
"LOC_Os04g51792",0.00476222080678,"--","None","PAP fibrillin family domain containing protein, expressed"
"LOC_Os05g33510",0.00474674347964,"--","None","peptide methionine sulfoxide reductase msrB, putative, expressed"
"LOC_Os03g56370",0.00473377605715,"--","None","methyltransferase, putative, expressed"
"LOC_Os04g49350",0.00469472031076,"--","None","PPR repeat domain containing protein, putative, expressed"
"LOC_Os09g39180",0.0046767623661,"--","None","RNA recognition motif containing protein, putative, expressed"
"LOC_Os10g14870",0.00465947891045,"--","None","heavy metal-associated domain containing protein, expressed"
"LOC_Os03g22780",0.00464357890746,"OsDVR","None","DVR, putative, expressed"
"LOC_Os08g27010",0.00461410438771,"--","None","APE1, putative, expressed"
"LOC_Os10g10180",0.00460045556223,"--","None","methyltransferase domain containing protein, putative, expressed"
